,Image,Date,Map,Opponent,Duration,GameState,Paused,Kills,Deaths,Hero 1,Accuracy 1,Ult_Charge 1,Ult_Accuracy 1,Hero 2,Accuracy 2,Ult_Charge 2,Ult_Accuracy 2,Hero 3,Accuracy 3,Ult_Charge 3,Ult_Accuracy 3,Hero 4,Accuracy 4,Ult_Charge 4,Ult_Accuracy 4,Hero 5,Accuracy 5,Ult_Charge 5,Ult_Accuracy 5,Hero 6,Accuracy 6,Ult_Charge 6,Ult_Accuracy 6,Hero 7,Accuracy 7,Ult_Charge 7,Ult_Accuracy 7,Hero 8,Accuracy 8,Ult_Charge 8,Ult_Accuracy 8,Hero 9,Accuracy 9,Ult_Charge 9,Ult_Accuracy 9,Hero 10,Accuracy 10,Ult_Charge 10,Ult_Accuracy 10,Hero 11,Accuracy 11,Ult_Charge 11,Ult_Accuracy 11,Hero 12,Accuracy 12,Ult_Charge 12,Ult_Accuracy 12
20,vod_data/01.04.2019+SF+vs+DAL+BUSAN/10020.jpg,04/01/2019,BUSAN,DAL,94.5,ingame,live,"['', '']","['', '']",reinhardt,0.9999908208847046,uncharged,0.999681830406189,dva,0.9999121427536011,uncharged,0.9994059801101685,zarya,0.9600599408149719,uncharged,0.9991963505744934,brig,0.9902485013008118,charged,0.9996343851089478,lucio,0.9915354251861572,uncharged,0.9970149993896484,zenyatta,0.9921200275421143,uncharged,0.9921380877494812,reinhardt,1.0,charged,0.999941349029541,dva,0.9555005431175232,uncharged,0.9996614456176758,zarya,1.0,uncharged,0.990021288394928,baptiste,0.9999995231628418,uncharged,0.9997648596763611,zenyatta,0.9999998807907104,charged,0.9998114705085754,lucio,0.9999986886978149,uncharged,0.998681366443634
21,vod_data/01.04.2019+SF+vs+DAL+BUSAN/10035.jpg,04/01/2019,BUSAN,DAL,94.75,ingame,live,"['', '']","['', '']",reinhardt,0.9999908208847046,charged,0.9872539639472961,dva,0.9999121427536011,uncharged,0.9994059801101685,zarya,0.9600599408149719,uncharged,0.9991963505744934,brig,0.9902485013008118,charged,0.9996343851089478,lucio,0.9915354251861572,uncharged,0.9970149993896484,zenyatta,0.9921200275421143,uncharged,0.9921380877494812,reinhardt,1.0,charged,0.999941349029541,dva,0.9555005431175232,uncharged,0.9996614456176758,zarya,1.0,uncharged,0.990021288394928,baptiste,0.9999995231628418,uncharged,0.9997648596763611,zenyatta,0.9999998807907104,charged,0.9998114705085754,lucio,0.9999986886978149,uncharged,0.998681366443634
22,vod_data/01.04.2019+SF+vs+DAL+BUSAN/10800.jpg,04/01/2019,BUSAN,DAL,107.5,ingame,live,"['', '']","['', '']",reinhardt,0.9999908208847046,charged,0.9872539639472961,dva,0.9999121427536011,uncharged,0.9994059801101685,zarya,0.9600599408149719,charged,0.9996631145477295,brig,0.9902485013008118,charged,0.9996343851089478,lucio,0.9915354251861572,uncharged,0.9970149993896484,zenyatta,0.9921200275421143,uncharged,0.9921380877494812,reinhardt,1.0,charged,0.999941349029541,dva,0.9555005431175232,uncharged,0.9996614456176758,zarya,1.0,uncharged,0.990021288394928,baptiste,0.9999995231628418,uncharged,0.9997648596763611,zenyatta,0.9999998807907104,charged,0.9998114705085754,lucio,0.9999986886978149,uncharged,0.998681366443634
23,vod_data/01.04.2019+SF+vs+DAL+BUSAN/11415.jpg,04/01/2019,BUSAN,DAL,117.75,ingame,live,"['', '']","['', '']",reinhardt,0.9999908208847046,uncharged,0.999698281288147,dva,0.9999121427536011,uncharged,0.9994059801101685,zarya,0.9600599408149719,charged,0.9996631145477295,brig,0.9902485013008118,charged,0.9996343851089478,lucio,0.9915354251861572,uncharged,0.9970149993896484,zenyatta,0.9921200275421143,uncharged,0.9921380877494812,reinhardt,1.0,charged,0.999941349029541,dva,0.9555005431175232,uncharged,0.9996614456176758,zarya,1.0,uncharged,0.990021288394928,baptiste,0.9999995231628418,uncharged,0.9997648596763611,zenyatta,0.9999998807907104,charged,0.9998114705085754,lucio,0.9999986886978149,uncharged,0.998681366443634
24,vod_data/01.04.2019+SF+vs+DAL+BUSAN/11430.jpg,04/01/2019,BUSAN,DAL,118.0,ingame,live,"['', '']","['', '']",reinhardt,0.9999908208847046,uncharged,0.999698281288147,dva,0.9999121427536011,uncharged,0.9994059801101685,zarya,0.9600599408149719,charged,0.9996631145477295,brig,0.9902485013008118,charged,0.9996343851089478,lucio,0.9915354251861572,uncharged,0.9970149993896484,zenyatta,0.9921200275421143,uncharged,0.9921380877494812,reinhardt,1.0,charged,0.999941349029541,dva,0.9555005431175232,uncharged,0.9996614456176758,zarya,1.0,charged,0.9969960451126099,baptiste,0.9999995231628418,uncharged,0.9997648596763611,zenyatta,0.9999998807907104,charged,0.9998114705085754,lucio,0.9999986886978149,uncharged,0.998681366443634
25,vod_data/01.04.2019+SF+vs+DAL+BUSAN/11475.jpg,04/01/2019,BUSAN,DAL,118.75,ingame,live,"['', '']","['', '']",reinhardt,0.9999908208847046,uncharged,0.999698281288147,dva,0.9999121427536011,charged,0.9995517134666443,zarya,0.9600599408149719,charged,0.9996631145477295,brig,0.9902485013008118,charged,0.9996343851089478,lucio,0.9915354251861572,uncharged,0.9970149993896484,zenyatta,0.9921200275421143,uncharged,0.9921380877494812,reinhardt,1.0,charged,0.999941349029541,dva,0.9555005431175232,uncharged,0.9996614456176758,zarya,1.0,charged,0.9969960451126099,baptiste,0.9999995231628418,uncharged,0.9997648596763611,zenyatta,0.9999998807907104,charged,0.9998114705085754,lucio,0.9999986886978149,uncharged,0.998681366443634
26,vod_data/01.04.2019+SF+vs+DAL+BUSAN/11520.jpg,04/01/2019,BUSAN,DAL,119.5,ingame,live,"['', '']","['', '']",reinhardt,0.9999908208847046,uncharged,0.999698281288147,dva,0.9999121427536011,charged,0.9995517134666443,zarya,0.9600599408149719,charged,0.9996631145477295,brig,0.9902485013008118,charged,0.9996343851089478,lucio,0.9915354251861572,uncharged,0.9970149993896484,zenyatta,0.9921200275421143,uncharged,0.9921380877494812,reinhardt,1.0,charged,0.999941349029541,dva,0.9555005431175232,uncharged,0.9996614456176758,zarya,1.0,charged,0.9969960451126099,baptiste,0.9999995231628418,charged,0.9992210865020752,zenyatta,0.9999998807907104,charged,0.9998114705085754,lucio,0.9999986886978149,uncharged,0.998681366443634
27,vod_data/01.04.2019+SF+vs+DAL+BUSAN/11700.jpg,04/01/2019,BUSAN,DAL,122.5,ingame,live,"['', '']","['', '']",reinhardt,0.9999908208847046,uncharged,0.999698281288147,dva,0.9999121427536011,charged,0.9995517134666443,zarya,0.9600599408149719,uncharged,0.9993320107460022,brig,0.9902485013008118,charged,0.9996343851089478,lucio,0.9915354251861572,uncharged,0.9970149993896484,zenyatta,0.9921200275421143,uncharged,0.9921380877494812,reinhardt,1.0,charged,0.999941349029541,dva,0.9555005431175232,uncharged,0.9996614456176758,zarya,1.0,charged,0.9969960451126099,baptiste,0.9999995231628418,charged,0.9992210865020752,zenyatta,0.9999998807907104,charged,0.9998114705085754,lucio,0.9999986886978149,uncharged,0.998681366443634
28,vod_data/01.04.2019+SF+vs+DAL+BUSAN/11745.jpg,04/01/2019,BUSAN,DAL,123.25,ingame,live,"['', '']","['', '']",reinhardt,0.9999908208847046,uncharged,0.999698281288147,dva,0.9999121427536011,charged,0.9995517134666443,zarya,0.9600599408149719,uncharged,0.9993320107460022,brig,0.9902485013008118,charged,0.9996343851089478,lucio,0.9915354251861572,uncharged,0.9970149993896484,zenyatta,0.9921200275421143,charged,0.999560534954071,reinhardt,1.0,charged,0.999941349029541,dva,0.9555005431175232,uncharged,0.9996614456176758,zarya,1.0,charged,0.9969960451126099,baptiste,0.9999995231628418,charged,0.9992210865020752,zenyatta,0.9999998807907104,charged,0.9998114705085754,lucio,0.9999986886978149,uncharged,0.998681366443634
29,vod_data/01.04.2019+SF+vs+DAL+BUSAN/11775.jpg,04/01/2019,BUSAN,DAL,123.75,ingame,live,"['', '']","['', '']",reinhardt,0.9999908208847046,uncharged,0.999698281288147,dva,0.9999121427536011,charged,0.9995517134666443,zarya,0.9600599408149719,uncharged,0.9993320107460022,brig,0.9902485013008118,charged,0.9996343851089478,lucio,0.9915354251861572,uncharged,0.9970149993896484,zenyatta,0.9921200275421143,charged,0.999560534954071,reinhardt,1.0,uncharged,0.9999662637710571,dva,0.9555005431175232,uncharged,0.9996614456176758,zarya,1.0,charged,0.9969960451126099,baptiste,0.9999995231628418,charged,0.9992210865020752,zenyatta,0.9999998807907104,charged,0.9998114705085754,lucio,0.9999986886978149,uncharged,0.998681366443634
