,Images,Kills,Deaths,Kills_Colors,Deaths_Colors
3764,vod_data/01.04.2019+SF+vs+DAL+BUSAN/56475.jpg,"[['symmetra', 0.671638011932373]]","[['symmetra', 0.671638011932373]]",['no kill'],['no kill']
3765,vod_data/01.04.2019+SF+vs+DAL+BUSAN/56490.jpg,"[['symmetra', 0.6747266054153442]]","[['symmetra', 0.6747266054153442]]",['no kill'],['no kill']
3766,vod_data/01.04.2019+SF+vs+DAL+BUSAN/56505.jpg,"[['symmetra', 0.6768316030502319]]","[['symmetra', 0.6768316030502319]]",['no kill'],['no kill']
3767,vod_data/01.04.2019+SF+vs+DAL+BUSAN/56520.jpg,"[['symmetra', 0.6749235391616821]]","[['symmetra', 0.6749235391616821]]",['no kill'],['no kill']
3768,vod_data/01.04.2019+SF+vs+DAL+BUSAN/56535.jpg,"[['symmetra', 0.6750988960266113]]","[['symmetra', 0.6750988960266113]]",['no kill'],['no kill']
3769,vod_data/01.04.2019+SF+vs+DAL+BUSAN/56550.jpg,"[['symmetra', 0.6766101717948914]]","[['symmetra', 0.6766101717948914]]",['no kill'],['no kill']
3770,vod_data/01.04.2019+SF+vs+DAL+BUSAN/56565.jpg,"[['symmetra', 0.6755216121673584]]","[['symmetra', 0.6755216121673584]]",['no kill'],['no kill']
3771,vod_data/01.04.2019+SF+vs+DAL+BUSAN/56580.jpg,"[['symmetra', 0.6746733784675598]]","[['symmetra', 0.6746733784675598]]",['no kill'],['no kill']
3772,vod_data/01.04.2019+SF+vs+DAL+BUSAN/56595.jpg,"[['symmetra', 0.674956738948822]]","[['symmetra', 0.674956738948822]]",['no kill'],['no kill']
3773,vod_data/01.04.2019+SF+vs+DAL+BUSAN/56610.jpg,"[['symmetra', 0.6725538969039917]]","[['symmetra', 0.6725538969039917]]",['no kill'],['no kill']
3774,vod_data/01.04.2019+SF+vs+DAL+BUSAN/56625.jpg,"[['symmetra', 0.7091450095176697]]","[['symmetra', 0.7091450095176697]]",['no kill'],['no kill']
3775,vod_data/01.04.2019+SF+vs+DAL+BUSAN/56640.jpg,"[['symmetra', 0.6785168647766113]]","[['symmetra', 0.6785168647766113]]",['no kill'],['no kill']
3776,vod_data/01.04.2019+SF+vs+DAL+BUSAN/56655.jpg,"[['symmetra', 0.6785168647766113]]","[['symmetra', 0.6785168647766113]]",['no kill'],['no kill']
3777,vod_data/01.04.2019+SF+vs+DAL+BUSAN/56670.jpg,"[['symmetra', 0.6783772110939026]]","[['symmetra', 0.6783772110939026]]",['no kill'],['no kill']
3778,vod_data/01.04.2019+SF+vs+DAL+BUSAN/56685.jpg,"[['symmetra', 0.6783772110939026]]","[['symmetra', 0.6783772110939026]]",['no kill'],['no kill']
3779,vod_data/01.04.2019+SF+vs+DAL+BUSAN/56700.jpg,"[['symmetra', 0.6789942979812622]]","[['symmetra', 0.6789942979812622]]",['no kill'],['no kill']
3780,vod_data/01.04.2019+SF+vs+DAL+BUSAN/56715.jpg,"[['symmetra', 0.6791349649429321]]","[['symmetra', 0.6791349649429321]]",['no kill'],['no kill']
3781,vod_data/01.04.2019+SF+vs+DAL+BUSAN/56730.jpg,"[['symmetra', 0.6792649626731873]]","[['symmetra', 0.6792649626731873]]",['no kill'],['no kill']
3782,vod_data/01.04.2019+SF+vs+DAL+BUSAN/56745.jpg,"[['symmetra', 0.6763901114463806]]","[['symmetra', 0.6763901114463806]]",['no kill'],['no kill']
3783,vod_data/01.04.2019+SF+vs+DAL+BUSAN/56760.jpg,"[['symmetra', 0.6791976690292358]]","[['symmetra', 0.6791976690292358]]",['no kill'],['no kill']
3784,vod_data/01.04.2019+SF+vs+DAL+BUSAN/56775.jpg,"[['symmetra', 0.6791976690292358]]","[['symmetra', 0.6791976690292358]]",['no kill'],['no kill']
3785,vod_data/01.04.2019+SF+vs+DAL+BUSAN/56790.jpg,"[['symmetra', 0.6791976690292358]]","[['symmetra', 0.6791976690292358]]",['no kill'],['no kill']
3786,vod_data/01.04.2019+SF+vs+DAL+BUSAN/56805.jpg,"[['symmetra', 0.6790024042129517]]","[['symmetra', 0.6790024042129517]]",['no kill'],['no kill']
3787,vod_data/01.04.2019+SF+vs+DAL+BUSAN/56820.jpg,"[['symmetra', 0.6736645698547363]]","[['symmetra', 0.6736645698547363]]",['no kill'],['no kill']
3788,vod_data/01.04.2019+SF+vs+DAL+BUSAN/56835.jpg,"[['symmetra', 0.6730721592903137]]","[['symmetra', 0.6730721592903137]]",['no kill'],['no kill']
3789,vod_data/01.04.2019+SF+vs+DAL+BUSAN/56850.jpg,"[['symmetra', 0.6743260025978088]]","[['symmetra', 0.6743260025978088]]",['no kill'],['no kill']
3790,vod_data/01.04.2019+SF+vs+DAL+BUSAN/56865.jpg,"[['symmetra', 0.6740926504135132]]","[['symmetra', 0.6740926504135132]]",['no kill'],['no kill']
3791,vod_data/01.04.2019+SF+vs+DAL+BUSAN/56880.jpg,"[['symmetra', 0.6740926504135132]]","[['symmetra', 0.6740926504135132]]",['no kill'],['no kill']
3792,vod_data/01.04.2019+SF+vs+DAL+BUSAN/56895.jpg,"[['symmetra', 0.6741278171539307]]","[['symmetra', 0.6741278171539307]]",['no kill'],['no kill']
3793,vod_data/01.04.2019+SF+vs+DAL+BUSAN/56910.jpg,"[['symmetra', 0.6708645820617676]]","[['symmetra', 0.6708645820617676]]",['no kill'],['no kill']
3794,vod_data/01.04.2019+SF+vs+DAL+BUSAN/56925.jpg,"[['symmetra', 0.6726487278938293]]","[['symmetra', 0.6726487278938293]]",['no kill'],['no kill']
3795,vod_data/01.04.2019+SF+vs+DAL+BUSAN/56940.jpg,"[['sombra', 0.9999696016311646]]","[['zenyatta', 0.9869723916053772]]",['yellow'],['blue']
3796,vod_data/01.04.2019+SF+vs+DAL+BUSAN/56955.jpg,"[['sombra', 0.999969482421875]]","[['zenyatta', 0.9873731732368469]]",['yellow'],['blue']
3797,vod_data/01.04.2019+SF+vs+DAL+BUSAN/56970.jpg,"[['sombra', 0.999969482421875]]","[['zenyatta', 0.9874260425567627]]",['yellow'],['blue']
3798,vod_data/01.04.2019+SF+vs+DAL+BUSAN/56985.jpg,"[['sombra', 0.999969482421875]]","[['zenyatta', 0.9874266386032104]]",['yellow'],['blue']
3799,vod_data/01.04.2019+SF+vs+DAL+BUSAN/57000.jpg,"[['sombra', 0.999969482421875]]","[['zenyatta', 0.9874266386032104]]",['yellow'],['blue']
3800,vod_data/01.04.2019+SF+vs+DAL+BUSAN/57015.jpg,"[['sombra', 0.9999721050262451]]","[['zenyatta', 0.9869640469551086]]",['yellow'],['blue']
3801,vod_data/01.04.2019+SF+vs+DAL+BUSAN/57030.jpg,"[['sombra', 0.9999717473983765]]","[['zenyatta', 0.9869915246963501]]",['yellow'],['blue']
3802,vod_data/01.04.2019+SF+vs+DAL+BUSAN/57045.jpg,"[['sombra', 0.9999725818634033]]","[['zenyatta', 0.9871248602867126]]",['yellow'],['blue']
3803,vod_data/01.04.2019+SF+vs+DAL+BUSAN/57060.jpg,"[['sombra', 0.9999725818634033]]","[['zenyatta', 0.9871248602867126]]",['yellow'],['blue']
3804,vod_data/01.04.2019+SF+vs+DAL+BUSAN/57075.jpg,"[['sombra', 0.9999725818634033]]","[['zenyatta', 0.9871464967727661]]",['yellow'],['blue']
3805,vod_data/01.04.2019+SF+vs+DAL+BUSAN/57090.jpg,"[['sombra', 0.9999725818634033]]","[['zenyatta', 0.9871464967727661]]",['yellow'],['blue']
3806,vod_data/01.04.2019+SF+vs+DAL+BUSAN/57105.jpg,"[['sombra', 0.9999725818634033]]","[['zenyatta', 0.9871464967727661]]",['yellow'],['blue']
3807,vod_data/01.04.2019+SF+vs+DAL+BUSAN/57120.jpg,"[['sombra', 0.9999725818634033]]","[['zenyatta', 0.9871464967727661]]",['yellow'],['blue']
3808,vod_data/01.04.2019+SF+vs+DAL+BUSAN/57135.jpg,"[['sombra', 0.9999725818634033]]","[['zenyatta', 0.9871464967727661]]",['yellow'],['blue']
