,Images,Kills,Deaths
2717,vod_data/01.04.2019+SF+vs+DAL+RIALTO/40770.jpg,"['zarya', 0.9960436820983887]","['brig', 0.9999657869338989]"
2718,vod_data/01.04.2019+SF+vs+DAL+RIALTO/40785.jpg,"['zarya', 0.9960436820983887]","['brig', 0.9999657869338989]"
2719,vod_data/01.04.2019+SF+vs+DAL+RIALTO/40800.jpg,"['zarya', 0.9960436820983887]","['brig', 0.9999657869338989]"
2720,vod_data/01.04.2019+SF+vs+DAL+RIALTO/40815.jpg,"['zarya', 0.9960436820983887]","['brig', 0.9999657869338989]"
2721,vod_data/01.04.2019+SF+vs+DAL+RIALTO/40830.jpg,"['zarya', 0.9960436820983887]","['brig', 0.9999657869338989]"
2722,vod_data/01.04.2019+SF+vs+DAL+RIALTO/40845.jpg,"['zarya', 0.9960436820983887]","['brig', 0.9999657869338989]"
2723,vod_data/01.04.2019+SF+vs+DAL+RIALTO/40860.jpg,"['zarya', 0.9960436820983887]","['brig', 0.9999657869338989]"
2724,vod_data/01.04.2019+SF+vs+DAL+RIALTO/40875.jpg,"['zarya', 0.9960436820983887]","['brig', 0.9999657869338989]"
2725,vod_data/01.04.2019+SF+vs+DAL+RIALTO/40890.jpg,"['zarya', 0.9960436820983887]","['brig', 0.9999657869338989]"
2726,vod_data/01.04.2019+SF+vs+DAL+RIALTO/40905.jpg,"['zarya', 0.9959887862205505]","['brig', 0.999968409538269]"
2727,vod_data/01.04.2019+SF+vs+DAL+RIALTO/40920.jpg,"['zarya', 0.9961508512496948]","['brig', 0.9999682903289795]"
2728,vod_data/01.04.2019+SF+vs+DAL+RIALTO/40935.jpg,"['zarya', 0.9961508512496948]","['brig', 0.9999682903289795]"
2729,vod_data/01.04.2019+SF+vs+DAL+RIALTO/40950.jpg,"['zarya', 0.9961508512496948]","['brig', 0.9999682903289795]"
2730,vod_data/01.04.2019+SF+vs+DAL+RIALTO/40965.jpg,"['zarya', 0.9961508512496948]","['brig', 0.9999682903289795]"
2731,vod_data/01.04.2019+SF+vs+DAL+RIALTO/40980.jpg,"['zarya', 0.9961508512496948]","['brig', 0.9999682903289795]"
2732,vod_data/01.04.2019+SF+vs+DAL+RIALTO/40995.jpg,"['zarya', 0.9961508512496948]","['brig', 0.9999682903289795]"
2733,vod_data/01.04.2019+SF+vs+DAL+RIALTO/41010.jpg,"['zarya', 0.9961850047111511]","['brig', 0.9999682903289795]"
2734,vod_data/01.04.2019+SF+vs+DAL+RIALTO/41025.jpg,"['zarya', 0.9962145686149597]","['brig', 0.9999682903289795]"
2735,vod_data/01.04.2019+SF+vs+DAL+RIALTO/41040.jpg,"['zarya', 0.9960832595825195]","['brig', 0.9999682903289795]"
2736,vod_data/01.04.2019+SF+vs+DAL+RIALTO/41055.jpg,"['zarya', 0.9961584210395813]","['brig', 0.9999682903289795]"
2737,vod_data/01.04.2019+SF+vs+DAL+RIALTO/41070.jpg,"['zarya', 0.9961522221565247]","['brig', 0.9999682903289795]"
2738,vod_data/01.04.2019+SF+vs+DAL+RIALTO/41085.jpg,"['zarya', 0.9961560368537903]","['brig', 0.9999682903289795]"
2739,vod_data/01.04.2019+SF+vs+DAL+RIALTO/41100.jpg,"['zarya', 0.9961349964141846]","['brig', 0.9999682903289795]"
2740,vod_data/01.04.2019+SF+vs+DAL+RIALTO/41115.jpg,"['zarya', 0.9961349964141846]","['brig', 0.9999682903289795]"
2741,vod_data/01.04.2019+SF+vs+DAL+RIALTO/41130.jpg,"['zarya', 0.9961349964141846]","['brig', 0.9999682903289795]"
2742,vod_data/01.04.2019+SF+vs+DAL+RIALTO/41145.jpg,"['zarya', 0.9961349964141846]","['brig', 0.9999682903289795]"
2743,vod_data/01.04.2019+SF+vs+DAL+RIALTO/41160.jpg,"['hammond', 0.13055990636348724]","['hammond', 0.13055990636348724]"
2744,vod_data/01.04.2019+SF+vs+DAL+RIALTO/41175.jpg,"['hammond', 0.13055990636348724]","['hammond', 0.13055990636348724]"
2745,vod_data/01.04.2019+SF+vs+DAL+RIALTO/41190.jpg,"['hammond', 0.13055990636348724]","['hammond', 0.13055990636348724]"
2746,vod_data/01.04.2019+SF+vs+DAL+RIALTO/41205.jpg,"['hammond', 0.13121996819972992]","['hammond', 0.13121996819972992]"
2747,vod_data/01.04.2019+SF+vs+DAL+RIALTO/41220.jpg,"['hammond', 0.13121996819972992]","['hammond', 0.13121996819972992]"
2748,vod_data/01.04.2019+SF+vs+DAL+RIALTO/41235.jpg,"['hammond', 0.1306544542312622]","['hammond', 0.1306544542312622]"
2749,vod_data/01.04.2019+SF+vs+DAL+RIALTO/41250.jpg,"['hammond', 0.1306544542312622]","['hammond', 0.1306544542312622]"
2750,vod_data/01.04.2019+SF+vs+DAL+RIALTO/41265.jpg,"['hammond', 0.13032665848731995]","['hammond', 0.13032665848731995]"
2751,vod_data/01.04.2019+SF+vs+DAL+RIALTO/41280.jpg,"['hammond', 0.13032665848731995]","['hammond', 0.13032665848731995]"
2752,vod_data/01.04.2019+SF+vs+DAL+RIALTO/41295.jpg,"['hammond', 0.12988382577896118]","['hammond', 0.12988382577896118]"
2753,vod_data/01.04.2019+SF+vs+DAL+RIALTO/41310.jpg,"['hammond', 0.12988382577896118]","['hammond', 0.12988382577896118]"
2754,vod_data/01.04.2019+SF+vs+DAL+RIALTO/41325.jpg,"['hammond', 0.12898169457912445]","['hammond', 0.12898169457912445]"
2755,vod_data/01.04.2019+SF+vs+DAL+RIALTO/41340.jpg,"['hammond', 0.12898169457912445]","['hammond', 0.12898169457912445]"
2756,vod_data/01.04.2019+SF+vs+DAL+RIALTO/41355.jpg,"['hammond', 0.13188181817531586]","['hammond', 0.13188181817531586]"
2757,vod_data/01.04.2019+SF+vs+DAL+RIALTO/41370.jpg,"['hammond', 0.13188181817531586]","['hammond', 0.13188181817531586]"
2758,vod_data/01.04.2019+SF+vs+DAL+RIALTO/41385.jpg,"['hammond', 0.1320790946483612]","['hammond', 0.1320790946483612]"
2759,vod_data/01.04.2019+SF+vs+DAL+RIALTO/41400.jpg,"['hammond', 0.12985849380493164]","['hammond', 0.12985849380493164]"
2760,vod_data/01.04.2019+SF+vs+DAL+RIALTO/41415.jpg,"['hammond', 0.13047632575035095]","['hammond', 0.13047632575035095]"
2761,vod_data/01.04.2019+SF+vs+DAL+RIALTO/41430.jpg,"['hammond', 0.13056032359600067]","['hammond', 0.13056032359600067]"
2762,vod_data/01.04.2019+SF+vs+DAL+RIALTO/41445.jpg,"['hammond', 0.13056032359600067]","['hammond', 0.13056032359600067]"
2763,vod_data/01.04.2019+SF+vs+DAL+RIALTO/41460.jpg,"['hammond', 0.13083577156066895]","['hammond', 0.13083577156066895]"
2764,vod_data/01.04.2019+SF+vs+DAL+RIALTO/41475.jpg,"['hammond', 0.1334902048110962]","['hammond', 0.1334902048110962]"
2765,vod_data/01.04.2019+SF+vs+DAL+RIALTO/41490.jpg,"['hammond', 0.13455896079540253]","['hammond', 0.13455896079540253]"
2766,vod_data/01.04.2019+SF+vs+DAL+RIALTO/41505.jpg,"['hammond', 0.13455896079540253]","['hammond', 0.13455896079540253]"
2767,vod_data/01.04.2019+SF+vs+DAL+RIALTO/41520.jpg,"['hammond', 0.13243527710437775]","['hammond', 0.13243527710437775]"
2768,vod_data/01.04.2019+SF+vs+DAL+RIALTO/41535.jpg,"['hammond', 0.13243527710437775]","['hammond', 0.13243527710437775]"
2769,vod_data/01.04.2019+SF+vs+DAL+RIALTO/41550.jpg,"['hammond', 0.13243527710437775]","['hammond', 0.13243527710437775]"
2770,vod_data/01.04.2019+SF+vs+DAL+RIALTO/41565.jpg,"['hammond', 0.13243527710437775]","['hammond', 0.13243527710437775]"
2771,vod_data/01.04.2019+SF+vs+DAL+RIALTO/41580.jpg,"['hammond', 0.13243527710437775]","['hammond', 0.13243527710437775]"
2772,vod_data/01.04.2019+SF+vs+DAL+RIALTO/41595.jpg,"['hammond', 0.13243527710437775]","['hammond', 0.13243527710437775]"
2773,vod_data/01.04.2019+SF+vs+DAL+RIALTO/41610.jpg,"['hammond', 0.13243527710437775]","['hammond', 0.13243527710437775]"
2774,vod_data/01.04.2019+SF+vs+DAL+RIALTO/41625.jpg,"['hammond', 0.13243527710437775]","['hammond', 0.13243527710437775]"
2775,vod_data/01.04.2019+SF+vs+DAL+RIALTO/41640.jpg,"['hammond', 0.13243527710437775]","['hammond', 0.13243527710437775]"
2776,vod_data/01.04.2019+SF+vs+DAL+RIALTO/41655.jpg,"['hammond', 0.13113847374916077]","['hammond', 0.13113847374916077]"
2777,vod_data/01.04.2019+SF+vs+DAL+RIALTO/41670.jpg,"['hammond', 0.1307038962841034]","['hammond', 0.1307038962841034]"
2778,vod_data/01.04.2019+SF+vs+DAL+RIALTO/41685.jpg,"['hammond', 0.13295245170593262]","['hammond', 0.13295245170593262]"
2779,vod_data/01.04.2019+SF+vs+DAL+RIALTO/41700.jpg,"['hammond', 0.13295245170593262]","['hammond', 0.13295245170593262]"
2780,vod_data/01.04.2019+SF+vs+DAL+RIALTO/41715.jpg,"['hammond', 0.13295245170593262]","['hammond', 0.13295245170593262]"
2781,vod_data/01.04.2019+SF+vs+DAL+RIALTO/41730.jpg,"['hammond', 0.13295245170593262]","['hammond', 0.13295245170593262]"
2782,vod_data/01.04.2019+SF+vs+DAL+RIALTO/41745.jpg,"['hammond', 0.13295245170593262]","['hammond', 0.13295245170593262]"
2783,vod_data/01.04.2019+SF+vs+DAL+RIALTO/41760.jpg,"['hammond', 0.13295245170593262]","['hammond', 0.13295245170593262]"
2784,vod_data/01.04.2019+SF+vs+DAL+RIALTO/41775.jpg,"['hammond', 0.13295245170593262]","['hammond', 0.13295245170593262]"
2785,vod_data/01.04.2019+SF+vs+DAL+RIALTO/41790.jpg,"['hammond', 0.13295245170593262]","['hammond', 0.13295245170593262]"
2786,vod_data/01.04.2019+SF+vs+DAL+RIALTO/41805.jpg,"['hammond', 0.13295245170593262]","['hammond', 0.13295245170593262]"
2787,vod_data/01.04.2019+SF+vs+DAL+RIALTO/41820.jpg,"['hammond', 0.13295245170593262]","['hammond', 0.13295245170593262]"
2788,vod_data/01.04.2019+SF+vs+DAL+RIALTO/41835.jpg,"['hammond', 0.13295245170593262]","['hammond', 0.13295245170593262]"
2789,vod_data/01.04.2019+SF+vs+DAL+RIALTO/41850.jpg,"['hammond', 0.1300177276134491]","['hammond', 0.1300177276134491]"
2790,vod_data/01.04.2019+SF+vs+DAL+RIALTO/41865.jpg,"['hammond', 0.1317811757326126]","['hammond', 0.1317811757326126]"
2791,vod_data/01.04.2019+SF+vs+DAL+RIALTO/41880.jpg,"['hammond', 0.1317811757326126]","['hammond', 0.1317811757326126]"
2792,vod_data/01.04.2019+SF+vs+DAL+RIALTO/41895.jpg,"['hammond', 0.1317811757326126]","['hammond', 0.1317811757326126]"
2793,vod_data/01.04.2019+SF+vs+DAL+RIALTO/41910.jpg,"['hammond', 0.13093654811382294]","['hammond', 0.13093654811382294]"
2794,vod_data/01.04.2019+SF+vs+DAL+RIALTO/41925.jpg,"['hammond', 0.13093654811382294]","['hammond', 0.13093654811382294]"
2795,vod_data/01.04.2019+SF+vs+DAL+RIALTO/41940.jpg,"['hammond', 0.13093654811382294]","['hammond', 0.13093654811382294]"
2796,vod_data/01.04.2019+SF+vs+DAL+RIALTO/41955.jpg,"['hammond', 0.13118569552898407]","['hammond', 0.13118569552898407]"
2797,vod_data/01.04.2019+SF+vs+DAL+RIALTO/41970.jpg,"['hammond', 0.13118569552898407]","['hammond', 0.13118569552898407]"
2798,vod_data/01.04.2019+SF+vs+DAL+RIALTO/41985.jpg,"['hammond', 0.13118569552898407]","['hammond', 0.13118569552898407]"
2799,vod_data/01.04.2019+SF+vs+DAL+RIALTO/42000.jpg,"['hammond', 0.13118569552898407]","['hammond', 0.13118569552898407]"
2800,vod_data/01.04.2019+SF+vs+DAL+RIALTO/42015.jpg,"['hammond', 0.13118569552898407]","['hammond', 0.13118569552898407]"
2801,vod_data/01.04.2019+SF+vs+DAL+RIALTO/42030.jpg,"['hammond', 0.13118569552898407]","['hammond', 0.13118569552898407]"
2802,vod_data/01.04.2019+SF+vs+DAL+RIALTO/42045.jpg,"['hammond', 0.13118569552898407]","['hammond', 0.13118569552898407]"
2803,vod_data/01.04.2019+SF+vs+DAL+RIALTO/42060.jpg,"['hammond', 0.13118569552898407]","['hammond', 0.13118569552898407]"
2804,vod_data/01.04.2019+SF+vs+DAL+RIALTO/42075.jpg,"['hammond', 0.13157857954502106]","['hammond', 0.13157857954502106]"
2805,vod_data/01.04.2019+SF+vs+DAL+RIALTO/42090.jpg,"['hammond', 0.1317610740661621]","['hammond', 0.1317610740661621]"
2806,vod_data/01.04.2019+SF+vs+DAL+RIALTO/42105.jpg,"['hammond', 0.1317610740661621]","['hammond', 0.1317610740661621]"
2807,vod_data/01.04.2019+SF+vs+DAL+RIALTO/42120.jpg,"['hammond', 0.1317610740661621]","['hammond', 0.1317610740661621]"
2808,vod_data/01.04.2019+SF+vs+DAL+RIALTO/42135.jpg,"['hammond', 0.1317610740661621]","['hammond', 0.1317610740661621]"
2809,vod_data/01.04.2019+SF+vs+DAL+RIALTO/42150.jpg,"['hammond', 0.13156373798847198]","['hammond', 0.13156373798847198]"
2810,vod_data/01.04.2019+SF+vs+DAL+RIALTO/42165.jpg,"['hammond', 0.12416456639766693]","['hammond', 0.12416456639766693]"
2811,vod_data/01.04.2019+SF+vs+DAL+RIALTO/42180.jpg,"['hammond', 0.13134223222732544]","['hammond', 0.13134223222732544]"
2812,vod_data/01.04.2019+SF+vs+DAL+RIALTO/42195.jpg,"['hammond', 0.13134223222732544]","['hammond', 0.13134223222732544]"
2813,vod_data/01.04.2019+SF+vs+DAL+RIALTO/42210.jpg,"['hammond', 0.13134223222732544]","['hammond', 0.13134223222732544]"
2814,vod_data/01.04.2019+SF+vs+DAL+RIALTO/42225.jpg,"['hammond', 0.13134223222732544]","['hammond', 0.13134223222732544]"
2815,vod_data/01.04.2019+SF+vs+DAL+RIALTO/42240.jpg,"['hammond', 0.13134223222732544]","['hammond', 0.13134223222732544]"
2816,vod_data/01.04.2019+SF+vs+DAL+RIALTO/42255.jpg,"['hammond', 0.13134223222732544]","['hammond', 0.13134223222732544]"
2817,vod_data/01.04.2019+SF+vs+DAL+RIALTO/42270.jpg,"['hammond', 0.13139891624450684]","['hammond', 0.13139891624450684]"
2818,vod_data/01.04.2019+SF+vs+DAL+RIALTO/42285.jpg,"['hammond', 0.13139891624450684]","['hammond', 0.13139891624450684]"
2819,vod_data/01.04.2019+SF+vs+DAL+RIALTO/42300.jpg,"['hammond', 0.13139891624450684]","['hammond', 0.13139891624450684]"
2820,vod_data/01.04.2019+SF+vs+DAL+RIALTO/42315.jpg,"['hammond', 0.13139891624450684]","['hammond', 0.13139891624450684]"
2821,vod_data/01.04.2019+SF+vs+DAL+RIALTO/42330.jpg,"['hammond', 0.13139891624450684]","['hammond', 0.13139891624450684]"
2822,vod_data/01.04.2019+SF+vs+DAL+RIALTO/42345.jpg,"['hammond', 0.13139891624450684]","['hammond', 0.13139891624450684]"
2823,vod_data/01.04.2019+SF+vs+DAL+RIALTO/42360.jpg,"['hammond', 0.13069486618041992]","['zenyatta', 0.6721664667129517]"
2824,vod_data/01.04.2019+SF+vs+DAL+RIALTO/42375.jpg,"['reinhardt', 0.9982609152793884]","['lucio', 0.9962312579154968]"
2825,vod_data/01.04.2019+SF+vs+DAL+RIALTO/42390.jpg,"['reinhardt', 0.9982609152793884]","['lucio', 0.9962312579154968]"
2826,vod_data/01.04.2019+SF+vs+DAL+RIALTO/42405.jpg,"['reinhardt', 0.9981794357299805]","['lucio', 0.996166467666626]"
2827,vod_data/01.04.2019+SF+vs+DAL+RIALTO/42420.jpg,"['reinhardt', 0.9981291890144348]","['lucio', 0.9961734414100647]"
2828,vod_data/01.04.2019+SF+vs+DAL+RIALTO/42435.jpg,"['reinhardt', 0.9981291890144348]","['lucio', 0.9961734414100647]"
2829,vod_data/01.04.2019+SF+vs+DAL+RIALTO/42450.jpg,"['reinhardt', 0.9981291890144348]","['lucio', 0.9961734414100647]"
2830,vod_data/01.04.2019+SF+vs+DAL+RIALTO/42465.jpg,"['reinhardt', 0.9981291890144348]","['lucio', 0.9961734414100647]"
2831,vod_data/01.04.2019+SF+vs+DAL+RIALTO/42480.jpg,"['reinhardt', 0.9981291890144348]","['lucio', 0.9961734414100647]"
2832,vod_data/01.04.2019+SF+vs+DAL+RIALTO/42495.jpg,"['reinhardt', 0.9981291890144348]","['lucio', 0.9961734414100647]"
2833,vod_data/01.04.2019+SF+vs+DAL+RIALTO/42510.jpg,"['reinhardt', 0.9981291890144348]","['lucio', 0.9961734414100647]"
2834,vod_data/01.04.2019+SF+vs+DAL+RIALTO/42525.jpg,"['reinhardt', 0.9981291890144348]","['lucio', 0.9961734414100647]"
2835,vod_data/01.04.2019+SF+vs+DAL+RIALTO/42540.jpg,"['reinhardt', 0.9981291890144348]","['lucio', 0.9961734414100647]"
2836,vod_data/01.04.2019+SF+vs+DAL+RIALTO/42555.jpg,"['reinhardt', 0.9981291890144348]","['lucio', 0.9961734414100647]"
2837,vod_data/01.04.2019+SF+vs+DAL+RIALTO/42570.jpg,"['reinhardt', 0.9981291890144348]","['lucio', 0.9961734414100647]"
2838,vod_data/01.04.2019+SF+vs+DAL+RIALTO/42585.jpg,"['reinhardt', 0.9981291890144348]","['lucio', 0.9961734414100647]"
2839,vod_data/01.04.2019+SF+vs+DAL+RIALTO/42600.jpg,"['reinhardt', 0.9981291890144348]","['lucio', 0.9961734414100647]"
2840,vod_data/01.04.2019+SF+vs+DAL+RIALTO/42615.jpg,"['reinhardt', 0.9981291890144348]","['lucio', 0.9961734414100647]"
2841,vod_data/01.04.2019+SF+vs+DAL+RIALTO/42630.jpg,"['reinhardt', 0.9981291890144348]","['lucio', 0.9961734414100647]"
2842,vod_data/01.04.2019+SF+vs+DAL+RIALTO/42645.jpg,"['reinhardt', 0.9981291890144348]","['lucio', 0.9961734414100647]"
2843,vod_data/01.04.2019+SF+vs+DAL+RIALTO/42660.jpg,"['hammond', 0.1305604726076126]","['hammond', 0.1305604726076126]"
2844,vod_data/01.04.2019+SF+vs+DAL+RIALTO/42675.jpg,"['hammond', 0.13085858523845673]","['hammond', 0.13085858523845673]"
2845,vod_data/01.04.2019+SF+vs+DAL+RIALTO/42690.jpg,"['hammond', 0.13085858523845673]","['hammond', 0.13085858523845673]"
2846,vod_data/01.04.2019+SF+vs+DAL+RIALTO/42705.jpg,"['hammond', 0.13085858523845673]","['hammond', 0.13085858523845673]"
2847,vod_data/01.04.2019+SF+vs+DAL+RIALTO/42720.jpg,"['hammond', 0.13085858523845673]","['hammond', 0.13085858523845673]"
2848,vod_data/01.04.2019+SF+vs+DAL+RIALTO/42735.jpg,"['hammond', 0.13085858523845673]","['hammond', 0.13085858523845673]"
2849,vod_data/01.04.2019+SF+vs+DAL+RIALTO/42750.jpg,"['zenyatta', 0.9943094253540039]","['reinhardt', 0.9996827840805054]"
2850,vod_data/01.04.2019+SF+vs+DAL+RIALTO/42765.jpg,"['zenyatta', 0.9942967295646667]","['reinhardt', 0.9996987581253052]"
2851,vod_data/01.04.2019+SF+vs+DAL+RIALTO/42780.jpg,"['zenyatta', 0.9942967295646667]","['reinhardt', 0.9996987581253052]"
2852,vod_data/01.04.2019+SF+vs+DAL+RIALTO/42795.jpg,"['zenyatta', 0.9942967295646667]","['reinhardt', 0.9996987581253052]"
2853,vod_data/01.04.2019+SF+vs+DAL+RIALTO/42810.jpg,"['zenyatta', 0.9942967295646667]","['reinhardt', 0.9996987581253052]"
2854,vod_data/01.04.2019+SF+vs+DAL+RIALTO/42825.jpg,"['zenyatta', 0.9942967295646667]","['reinhardt', 0.9996987581253052]"
2855,vod_data/01.04.2019+SF+vs+DAL+RIALTO/42840.jpg,"['zenyatta', 0.9942967295646667]","['reinhardt', 0.9996987581253052]"
2856,vod_data/01.04.2019+SF+vs+DAL+RIALTO/42855.jpg,"['zenyatta', 0.9942662119865417]","['reinhardt', 0.9996987581253052]"
2857,vod_data/01.04.2019+SF+vs+DAL+RIALTO/42870.jpg,"['zenyatta', 0.9942546486854553]","['reinhardt', 0.9996987581253052]"
2858,vod_data/01.04.2019+SF+vs+DAL+RIALTO/42885.jpg,"['zenyatta', 0.9942546486854553]","['reinhardt', 0.9996987581253052]"
2859,vod_data/01.04.2019+SF+vs+DAL+RIALTO/42900.jpg,"['zenyatta', 0.9943733215332031]","['reinhardt', 0.9996637105941772]"
2860,vod_data/01.04.2019+SF+vs+DAL+RIALTO/42915.jpg,"['zenyatta', 0.9944294691085815]","['reinhardt', 0.999680757522583]"
2861,vod_data/01.04.2019+SF+vs+DAL+RIALTO/42930.jpg,"['zenyatta', 0.9944294691085815]","['reinhardt', 0.999680757522583]"
2862,vod_data/01.04.2019+SF+vs+DAL+RIALTO/42945.jpg,"['zenyatta', 0.9944294691085815]","['reinhardt', 0.999680757522583]"
2863,vod_data/01.04.2019+SF+vs+DAL+RIALTO/42960.jpg,"['zenyatta', 0.9944294691085815]","['reinhardt', 0.999680757522583]"
2864,vod_data/01.04.2019+SF+vs+DAL+RIALTO/42975.jpg,"['zenyatta', 0.9944294691085815]","['reinhardt', 0.999680757522583]"
2865,vod_data/01.04.2019+SF+vs+DAL+RIALTO/42990.jpg,"['zenyatta', 0.9944294691085815]","['reinhardt', 0.999680757522583]"
2866,vod_data/01.04.2019+SF+vs+DAL+RIALTO/43005.jpg,"['zenyatta', 0.9944294691085815]","['reinhardt', 0.999680757522583]"
2867,vod_data/01.04.2019+SF+vs+DAL+RIALTO/43020.jpg,"['zenyatta', 0.9944247007369995]","['reinhardt', 0.999680757522583]"
2868,vod_data/01.04.2019+SF+vs+DAL+RIALTO/43035.jpg,"['zenyatta', 0.9944323897361755]","['reinhardt', 0.999680757522583]"
2869,vod_data/01.04.2019+SF+vs+DAL+RIALTO/43050.jpg,"['hammond', 0.12980857491493225]","['hammond', 0.12980857491493225]"
2870,vod_data/01.04.2019+SF+vs+DAL+RIALTO/43065.jpg,"['hammond', 0.12980736792087555]","['hammond', 0.12980736792087555]"
2871,vod_data/01.04.2019+SF+vs+DAL+RIALTO/43080.jpg,"['zarya', 0.9950188398361206]","['baptiste', 0.9990092515945435]"
2872,vod_data/01.04.2019+SF+vs+DAL+RIALTO/43095.jpg,"['zarya', 0.9950188398361206]","['baptiste', 0.9990092515945435]"
2873,vod_data/01.04.2019+SF+vs+DAL+RIALTO/43110.jpg,"['zarya', 0.9950188398361206]","['baptiste', 0.9990092515945435]"
2874,vod_data/01.04.2019+SF+vs+DAL+RIALTO/43125.jpg,"['zarya', 0.9950188398361206]","['baptiste', 0.9990092515945435]"
2875,vod_data/01.04.2019+SF+vs+DAL+RIALTO/43140.jpg,"['zarya', 0.9950188398361206]","['baptiste', 0.9990092515945435]"
2876,vod_data/01.04.2019+SF+vs+DAL+RIALTO/43155.jpg,"['zarya', 0.9951364398002625]","['baptiste', 0.9990750551223755]"
2877,vod_data/01.04.2019+SF+vs+DAL+RIALTO/43170.jpg,"['zarya', 0.995211660861969]","['baptiste', 0.9991130232810974]"
2878,vod_data/01.04.2019+SF+vs+DAL+RIALTO/43185.jpg,"['zarya', 0.995211660861969]","['baptiste', 0.9991130232810974]"
2879,vod_data/01.04.2019+SF+vs+DAL+RIALTO/43200.jpg,"['zarya', 0.9953600764274597]","['zarya', 0.9962098598480225]"
2880,vod_data/01.04.2019+SF+vs+DAL+RIALTO/43215.jpg,"['hammond', 0.1316707581281662]","['hammond', 0.1316707581281662]"
2881,vod_data/01.04.2019+SF+vs+DAL+RIALTO/43230.jpg,"['hammond', 0.13164885342121124]","['hammond', 0.13164885342121124]"
2882,vod_data/01.04.2019+SF+vs+DAL+RIALTO/43245.jpg,"['hammond', 0.1316707581281662]","['hammond', 0.1316707581281662]"
2883,vod_data/01.04.2019+SF+vs+DAL+RIALTO/43260.jpg,"['hammond', 0.13154272735118866]","['hammond', 0.13154272735118866]"
2884,vod_data/01.04.2019+SF+vs+DAL+RIALTO/43275.jpg,"['orisa', 0.19625280797481537]","['orisa', 0.19625280797481537]"
2885,vod_data/01.04.2019+SF+vs+DAL+RIALTO/43290.jpg,"['hammond', 0.1276652216911316]","['hammond', 0.1276652216911316]"
2886,vod_data/01.04.2019+SF+vs+DAL+RIALTO/43305.jpg,"['hammond', 0.1226186528801918]","['hammond', 0.1226186528801918]"
2887,vod_data/01.04.2019+SF+vs+DAL+RIALTO/43320.jpg,"['hammond', 0.12321852892637253]","['hammond', 0.12321852892637253]"
2888,vod_data/01.04.2019+SF+vs+DAL+RIALTO/43335.jpg,"['reinhardt', 0.9997751116752625]","['dva', 0.999942421913147]"
2889,vod_data/01.04.2019+SF+vs+DAL+RIALTO/43350.jpg,"['reinhardt', 0.9997687935829163]","['dva', 0.9999423027038574]"
2890,vod_data/01.04.2019+SF+vs+DAL+RIALTO/43365.jpg,"['reinhardt', 0.9997687935829163]","['dva', 0.9999423027038574]"
2891,vod_data/01.04.2019+SF+vs+DAL+RIALTO/43380.jpg,"['reinhardt', 0.9997687935829163]","['dva', 0.9999423027038574]"
2892,vod_data/01.04.2019+SF+vs+DAL+RIALTO/43395.jpg,"['reinhardt', 0.9997687935829163]","['dva', 0.9999423027038574]"
2893,vod_data/01.04.2019+SF+vs+DAL+RIALTO/43410.jpg,"['reinhardt', 0.9997673630714417]","['dva', 0.9999392032623291]"
2894,vod_data/01.04.2019+SF+vs+DAL+RIALTO/43425.jpg,"['reinhardt', 0.9997673630714417]","['dva', 0.9999392032623291]"
2895,vod_data/01.04.2019+SF+vs+DAL+RIALTO/43440.jpg,"['reinhardt', 0.9997673630714417]","['dva', 0.9999392032623291]"
2896,vod_data/01.04.2019+SF+vs+DAL+RIALTO/43455.jpg,"['reinhardt', 0.9997673630714417]","['dva', 0.9999392032623291]"
2897,vod_data/01.04.2019+SF+vs+DAL+RIALTO/43470.jpg,"['reinhardt', 0.9997673630714417]","['dva', 0.9999392032623291]"
2898,vod_data/01.04.2019+SF+vs+DAL+RIALTO/43485.jpg,"['reinhardt', 0.9997673630714417]","['dva', 0.9999392032623291]"
2899,vod_data/01.04.2019+SF+vs+DAL+RIALTO/43500.jpg,"['reinhardt', 0.9997673630714417]","['dva', 0.9999392032623291]"
2900,vod_data/01.04.2019+SF+vs+DAL+RIALTO/43515.jpg,"['reinhardt', 0.9997673630714417]","['dva', 0.9999392032623291]"
2901,vod_data/01.04.2019+SF+vs+DAL+RIALTO/43530.jpg,"['reinhardt', 0.9997673630714417]","['dva', 0.9999392032623291]"
2902,vod_data/01.04.2019+SF+vs+DAL+RIALTO/43545.jpg,"['reinhardt', 0.9997673630714417]","['dva', 0.9999392032623291]"
2903,vod_data/01.04.2019+SF+vs+DAL+RIALTO/43560.jpg,"['reinhardt', 0.9997673630714417]","['dva', 0.9999392032623291]"
2904,vod_data/01.04.2019+SF+vs+DAL+RIALTO/43575.jpg,"['reinhardt', 0.9997673630714417]","['dva', 0.9999392032623291]"
2905,vod_data/01.04.2019+SF+vs+DAL+RIALTO/43590.jpg,"['reinhardt', 0.9997673630714417]","['dva', 0.9999392032623291]"
2906,vod_data/01.04.2019+SF+vs+DAL+RIALTO/43605.jpg,"['reinhardt', 0.9997673630714417]","['dva', 0.9999392032623291]"
2907,vod_data/01.04.2019+SF+vs+DAL+RIALTO/43620.jpg,"['reinhardt', 0.9997673630714417]","['dva', 0.9999392032623291]"
2908,vod_data/01.04.2019+SF+vs+DAL+RIALTO/43635.jpg,"['reinhardt', 0.9997673630714417]","['dva', 0.9999392032623291]"
