,Images,Kills,Deaths,Kills_Colors,Deaths_Colors
1054,vod_data/01.04.2019+SF+vs+DAL+RIALTO/15825.jpg,"[['zarya', 0.9235610365867615]]","[['zarya', 0.9235610365867615]]",['no kill'],['no kill']
1055,vod_data/01.04.2019+SF+vs+DAL+RIALTO/15840.jpg,"[['zarya', 0.9231392741203308]]","[['zarya', 0.9231392741203308]]",['no kill'],['no kill']
1056,vod_data/01.04.2019+SF+vs+DAL+RIALTO/15855.jpg,"[['zarya', 0.9227844476699829]]","[['zarya', 0.9227844476699829]]",['no kill'],['no kill']
1057,vod_data/01.04.2019+SF+vs+DAL+RIALTO/15870.jpg,"[['zarya', 0.9224708080291748]]","[['zarya', 0.9224708080291748]]",['no kill'],['no kill']
1058,vod_data/01.04.2019+SF+vs+DAL+RIALTO/15885.jpg,"[['zarya', 0.9229986071586609]]","[['zarya', 0.9229986071586609]]",['no kill'],['no kill']
1059,vod_data/01.04.2019+SF+vs+DAL+RIALTO/15900.jpg,"[['zarya', 0.9240893721580505]]","[['zarya', 0.9240893721580505]]",['no kill'],['no kill']
1060,vod_data/01.04.2019+SF+vs+DAL+RIALTO/15915.jpg,"[['zarya', 0.9208752512931824]]","[['zarya', 0.9208752512931824]]",['no kill'],['no kill']
1061,vod_data/01.04.2019+SF+vs+DAL+RIALTO/15930.jpg,"[['zarya', 0.9218649864196777]]","[['zarya', 0.9218649864196777]]",['no kill'],['no kill']
1062,vod_data/01.04.2019+SF+vs+DAL+RIALTO/15945.jpg,"[['zarya', 0.9218649864196777]]","[['zarya', 0.9218649864196777]]",['no kill'],['no kill']
1063,vod_data/01.04.2019+SF+vs+DAL+RIALTO/15960.jpg,"[['zarya', 0.9221365451812744]]","[['zarya', 0.9221365451812744]]",['no kill'],['no kill']
1064,vod_data/01.04.2019+SF+vs+DAL+RIALTO/15975.jpg,"[['zarya', 0.9221365451812744]]","[['zarya', 0.9221365451812744]]",['no kill'],['no kill']
1065,vod_data/01.04.2019+SF+vs+DAL+RIALTO/15990.jpg,"[['zarya', 0.9221365451812744]]","[['zarya', 0.9221365451812744]]",['no kill'],['no kill']
