,Image,Date,Map,Opponent,Roundtype,Duration,GameState,Paused,Kills,Deaths,Name 1,Hero 1,Accuracy 1,Ult_Charge 1,Ult_Accuracy 1,Name 2,Hero 2,Accuracy 2,Ult_Charge 2,Ult_Accuracy 2,Name 3,Hero 3,Accuracy 3,Ult_Charge 3,Ult_Accuracy 3,Name 4,Hero 4,Accuracy 4,Ult_Charge 4,Ult_Accuracy 4,Name 5,Hero 5,Accuracy 5,Ult_Charge 5,Ult_Accuracy 5,Name 6,Hero 6,Accuracy 6,Ult_Charge 6,Ult_Accuracy 6,Name 7,Hero 7,Accuracy 7,Ult_Charge 7,Ult_Accuracy 7,Name 8,Hero 8,Accuracy 8,Ult_Charge 8,Ult_Accuracy 8,Name 9,Hero 9,Accuracy 9,Ult_Charge 9,Ult_Accuracy 9,Name 10,Hero 10,Accuracy 10,Ult_Charge 10,Ult_Accuracy 10,Name 11,Hero 11,Accuracy 11,Ult_Charge 11,Ult_Accuracy 11,Name 12,Hero 12,Accuracy 12,Ult_Charge 12,Ult_Accuracy 12
69,vod_data/01.04.2019+SF+vs+DAL+BUSAN/16560.jpg,4/1/2019,BUSAN,DAL,MEKA,203.5,ingame,live,"['', '']","['', '']",SUPER,reinhardt,0.999990821,uncharged,0.998940289,CHOIHYOBIN,dva,0.999912143,uncharged,0.998083711,SINATRAA,sombra,0.978063822,uncharged,0.998693049,RASCAL,brig,0.990248501,charged,0.999626517,MOTH,lucio,0.991535425,uncharged,0.997440577,NIGHTHAWK,zenyatta,0.992120028,uncharged,0.996197343,OGE,reinhardt,1,uncharged,0.999966264,PERALTA,dva,0.955500543,uncharged,0.998768866,AKM,zarya,1,charged,0.995815337,ZACHAREEE,baptiste,0.999999523,charged,0.999796927,UNKOE,zenyatta,0.999999881,charged,0.973768413,GOO6,lucio,0.999998689,uncharged,0.997945368
70,vod_data/01.04.2019+SF+vs+DAL+BUSAN/16605.jpg,4/1/2019,BUSAN,DAL,MEKA,204.25,ingame,live,"['', '']","['', '']",SUPER,reinhardt,0.999990821,uncharged,0.998940289,CHOIHYOBIN,dva,0.999912143,uncharged,0.998083711,SINATRAA,sombra,0.978063822,uncharged,0.998693049,RASCAL,brig,0.990248501,charged,0.999626517,MOTH,lucio,0.991535425,uncharged,0.997440577,NIGHTHAWK,zenyatta,0.992120028,uncharged,0.996197343,OGE,reinhardt,1,uncharged,0.999966264,PERALTA,dva,0.955500543,uncharged,0.998768866,AKM,zarya,1,charged,0.995815337,ZACHAREEE,baptiste,0.999999523,charged,0.999796927,UNKOE,zenyatta,0.999999881,uncharged,0.990687966,GOO6,lucio,0.999998689,uncharged,0.997945368
71,vod_data/01.04.2019+SF+vs+DAL+BUSAN/16800.jpg,4/1/2019,BUSAN,DAL,MEKA,207.5,ingame,live,"['OGE', 'reinhardt']","['RASCAL', 'brig']",SUPER,reinhardt,0.999990821,uncharged,0.998940289,CHOIHYOBIN,dva,0.999912143,uncharged,0.998083711,SINATRAA,sombra,0.978063822,uncharged,0.998693049,RASCAL,brig,0.990248501,charged,0.999626517,MOTH,lucio,0.991535425,uncharged,0.997440577,NIGHTHAWK,zenyatta,0.992120028,uncharged,0.996197343,OGE,reinhardt,1,uncharged,0.999966264,PERALTA,dva,0.955500543,uncharged,0.998768866,AKM,zarya,1,charged,0.995815337,ZACHAREEE,baptiste,0.999999523,charged,0.999796927,UNKOE,zenyatta,0.999999881,uncharged,0.990687966,GOO6,lucio,0.999998689,uncharged,0.997945368
72,vod_data/01.04.2019+SF+vs+DAL+BUSAN/17100.jpg,4/1/2019,BUSAN,DAL,MEKA,212.5,ingame,live,"['', '']","['', '']",SUPER,reinhardt,0.999990821,uncharged,0.998940289,CHOIHYOBIN,dva,0.999912143,uncharged,0.998083711,SINATRAA,zarya,0.963028848,uncharged,0.998693049,RASCAL,brig,0.990248501,charged,0.999626517,MOTH,lucio,0.991535425,uncharged,0.997440577,NIGHTHAWK,zenyatta,0.992120028,uncharged,0.996197343,OGE,reinhardt,1,uncharged,0.999966264,PERALTA,dva,0.955500543,uncharged,0.998768866,AKM,zarya,1,charged,0.995815337,ZACHAREEE,baptiste,0.999999523,charged,0.999796927,UNKOE,zenyatta,0.999999881,uncharged,0.990687966,GOO6,lucio,0.999998689,uncharged,0.997945368
73,vod_data/01.04.2019+SF+vs+DAL+BUSAN/17700.jpg,4/1/2019,BUSAN,DAL,MEKA,222.5,ingame,live,"['', '']","['', '']",SUPER,reinhardt,0.999990821,uncharged,0.998940289,CHOIHYOBIN,dva,0.999912143,uncharged,0.998083711,SINATRAA,zarya,0.963028848,uncharged,0.998693049,RASCAL,brig,0.990248501,charged,0.999626517,MOTH,lucio,0.991535425,uncharged,0.997440577,NIGHTHAWK,zenyatta,0.992120028,uncharged,0.996197343,OGE,reinhardt,1,charged,0.99383533,PERALTA,dva,0.955500543,uncharged,0.998768866,AKM,zarya,1,charged,0.995815337,ZACHAREEE,baptiste,0.999999523,charged,0.999796927,UNKOE,zenyatta,0.999999881,uncharged,0.990687966,GOO6,lucio,0.999998689,uncharged,0.997945368
74,vod_data/01.04.2019+SF+vs+DAL+BUSAN/18510.jpg,4/1/2019,BUSAN,DAL,MEKA,236,ingame,live,"['AKM', 'zarya']","['NIGHTHAWK', 'zenyatta']",SUPER,reinhardt,0.999990821,uncharged,0.998940289,CHOIHYOBIN,dva,0.999912143,uncharged,0.998083711,SINATRAA,zarya,0.963028848,uncharged,0.998693049,RASCAL,brig,0.990248501,charged,0.999626517,MOTH,lucio,0.991535425,uncharged,0.997440577,NIGHTHAWK,zenyatta,0.992120028,uncharged,0.996197343,OGE,reinhardt,1,charged,0.99383533,PERALTA,dva,0.955500543,uncharged,0.998768866,AKM,zarya,1,charged,0.995815337,ZACHAREEE,baptiste,0.999999523,charged,0.999796927,UNKOE,zenyatta,0.999999881,uncharged,0.990687966,GOO6,lucio,0.999998689,uncharged,0.997945368
75,vod_data/01.04.2019+SF+vs+DAL+BUSAN/18570.jpg,4/1/2019,BUSAN,DAL,MEKA,237,ingame,live,"['', '']","['', '']",SUPER,reinhardt,0.999990821,charged,0.997211754,CHOIHYOBIN,dva,0.999912143,uncharged,0.998083711,SINATRAA,zarya,0.963028848,uncharged,0.998693049,RASCAL,brig,0.990248501,charged,0.999626517,MOTH,lucio,0.991535425,uncharged,0.997440577,NIGHTHAWK,zenyatta,0.992120028,uncharged,0.996197343,OGE,reinhardt,1,charged,0.99383533,PERALTA,dva,0.955500543,uncharged,0.998768866,AKM,zarya,1,charged,0.995815337,ZACHAREEE,baptiste,0.999999523,charged,0.999796927,UNKOE,zenyatta,0.999999881,uncharged,0.990687966,GOO6,lucio,0.999998689,uncharged,0.997945368
76,vod_data/01.04.2019+SF+vs+DAL+BUSAN/18705.jpg,4/1/2019,BUSAN,DAL,MEKA,239.25,ingame,live,"['', '']","['', '']",SUPER,reinhardt,0.999990821,charged,0.997211754,CHOIHYOBIN,dva,0.999912143,uncharged,0.998083711,SINATRAA,zarya,0.963028848,uncharged,0.998693049,RASCAL,brig,0.990248501,uncharged,0.95178473,MOTH,lucio,0.991535425,uncharged,0.997440577,NIGHTHAWK,zenyatta,0.992120028,uncharged,0.996197343,OGE,reinhardt,1,charged,0.99383533,PERALTA,dva,0.955500543,uncharged,0.998768866,AKM,zarya,1,charged,0.995815337,ZACHAREEE,baptiste,0.999999523,charged,0.999796927,UNKOE,zenyatta,0.999999881,uncharged,0.990687966,GOO6,lucio,0.999998689,uncharged,0.997945368
77,vod_data/01.04.2019+SF+vs+DAL+BUSAN/18720.jpg,4/1/2019,BUSAN,DAL,MEKA,239.25,ingame,live,"['OGE', 'reinhardt']","['SUPER', 'reinhardt']",SUPER,reinhardt,0.999990821,charged,0.997211754,CHOIHYOBIN,dva,0.999912143,uncharged,0.998083711,SINATRAA,zarya,0.963028848,uncharged,0.998693049,RASCAL,brig,0.990248501,uncharged,0.95178473,MOTH,lucio,0.991535425,uncharged,0.997440577,NIGHTHAWK,zenyatta,0.992120028,uncharged,0.996197343,OGE,reinhardt,1,charged,0.99383533,PERALTA,dva,0.955500543,uncharged,0.998768866,AKM,zarya,1,uncharged,0.999874115,ZACHAREEE,baptiste,0.999999523,charged,0.999796927,UNKOE,zenyatta,0.999999881,uncharged,0.990687966,GOO6,lucio,0.999998689,uncharged,0.997945368
78,vod_data/01.04.2019+SF+vs+DAL+BUSAN/18720.jpg,4/1/2019,BUSAN,DAL,MEKA,239.25,ingame,live,"['UNKOE', 'zenyatta']","['SINATRAA', 'zarya']",SUPER,reinhardt,0.999990821,charged,0.997211754,CHOIHYOBIN,dva,0.999912143,uncharged,0.998083711,SINATRAA,zarya,0.963028848,uncharged,0.998693049,RASCAL,brig,0.990248501,uncharged,0.95178473,MOTH,lucio,0.991535425,uncharged,0.997440577,NIGHTHAWK,zenyatta,0.992120028,uncharged,0.996197343,OGE,reinhardt,1,charged,0.99383533,PERALTA,dva,0.955500543,uncharged,0.998768866,AKM,zarya,1,uncharged,0.999874115,ZACHAREEE,baptiste,0.999999523,charged,0.999796927,UNKOE,zenyatta,0.999999881,uncharged,0.990687966,GOO6,lucio,0.999998689,uncharged,0.997945368
79,vod_data/01.04.2019+SF+vs+DAL+BUSAN/18720.jpg,4/1/2019,BUSAN,DAL,MEKA,239.25,ingame,live,"['OGE', 'reinhardt']","['RASCAL', 'brig']",SUPER,reinhardt,0.999990821,charged,0.997211754,CHOIHYOBIN,dva,0.999912143,uncharged,0.998083711,SINATRAA,zarya,0.963028848,uncharged,0.998693049,RASCAL,brig,0.990248501,uncharged,0.95178473,MOTH,lucio,0.991535425,uncharged,0.997440577,NIGHTHAWK,zenyatta,0.992120028,uncharged,0.996197343,OGE,reinhardt,1,charged,0.99383533,PERALTA,dva,0.955500543,uncharged,0.998768866,AKM,zarya,1,uncharged,0.999874115,ZACHAREEE,baptiste,0.999999523,charged,0.999796927,UNKOE,zenyatta,0.999999881,uncharged,0.990687966,GOO6,lucio,0.999998689,uncharged,0.997945368
80,vod_data/01.04.2019+SF+vs+DAL+BUSAN/18975.jpg,4/1/2019,BUSAN,DAL,MEKA,243.5,ingame,live,"['', '']","['', '']",SUPER,reinhardt,0.999990821,charged,0.997211754,CHOIHYOBIN,dva,0.999912143,uncharged,0.998083711,SINATRAA,zarya,0.963028848,uncharged,0.998693049,RASCAL,brig,0.990248501,uncharged,0.95178473,MOTH,lucio,0.991535425,uncharged,0.997440577,NIGHTHAWK,zenyatta,0.992120028,uncharged,0.996197343,OGE,reinhardt,1,charged,0.99383533,PERALTA,dva,0.955500543,uncharged,0.998768866,AKM,zarya,1,uncharged,0.999874115,ZACHAREEE,baptiste,0.999999523,uncharged,0.999723494,UNKOE,zenyatta,0.999999881,uncharged,0.990687966,GOO6,lucio,0.999998689,uncharged,0.997945368
81,vod_data/01.04.2019+SF+vs+DAL+BUSAN/19110.jpg,4/1/2019,BUSAN,DAL,MEKA,245.75,ingame,live,"['', '']","['', '']",SUPER,reinhardt,0.999990821,charged,0.997211754,CHOIHYOBIN,dva,0.999912143,charged,0.999380469,SINATRAA,zarya,0.963028848,uncharged,0.998693049,RASCAL,brig,0.990248501,uncharged,0.95178473,MOTH,lucio,0.991535425,uncharged,0.997440577,NIGHTHAWK,zenyatta,0.992120028,uncharged,0.996197343,OGE,reinhardt,1,charged,0.99383533,PERALTA,dva,0.955500543,uncharged,0.998768866,AKM,zarya,1,uncharged,0.999874115,ZACHAREEE,baptiste,0.999999523,uncharged,0.999723494,UNKOE,zenyatta,0.999999881,uncharged,0.990687966,GOO6,lucio,0.999998689,uncharged,0.997945368
82,vod_data/01.04.2019+SF+vs+DAL+BUSAN/19230.jpg,4/1/2019,BUSAN,DAL,MEKA,247.75,ingame,live,"['', '']","['', '']",SUPER,reinhardt,0.999990821,charged,0.997211754,CHOIHYOBIN,dva,0.999912143,charged,0.999380469,SINATRAA,zarya,0.963028848,uncharged,0.998693049,RASCAL,brig,0.990248501,uncharged,0.95178473,MOTH,lucio,0.991535425,charged,0.997470975,NIGHTHAWK,zenyatta,0.992120028,uncharged,0.996197343,OGE,reinhardt,1,charged,0.99383533,PERALTA,dva,0.955500543,uncharged,0.998768866,AKM,zarya,1,uncharged,0.999874115,ZACHAREEE,baptiste,0.999999523,uncharged,0.999723494,UNKOE,zenyatta,0.999999881,uncharged,0.990687966,GOO6,lucio,0.999998689,uncharged,0.997945368
83,vod_data/01.04.2019+SF+vs+DAL+BUSAN/19290.jpg,4/1/2019,BUSAN,DAL,MEKA,248.75,ingame,live,"['', '']","['', '']",SUPER,reinhardt,0.999990821,charged,0.997211754,CHOIHYOBIN,dva,0.999912143,uncharged,0.999687076,SINATRAA,zarya,0.963028848,uncharged,0.998693049,RASCAL,brig,0.990248501,uncharged,0.95178473,MOTH,lucio,0.991535425,charged,0.997470975,NIGHTHAWK,zenyatta,0.992120028,uncharged,0.996197343,OGE,reinhardt,1,charged,0.99383533,PERALTA,dva,0.955500543,uncharged,0.998768866,AKM,zarya,1,uncharged,0.999874115,ZACHAREEE,baptiste,0.999999523,uncharged,0.999723494,UNKOE,zenyatta,0.999999881,uncharged,0.990687966,GOO6,lucio,0.999998689,uncharged,0.997945368
84,vod_data/01.04.2019+SF+vs+DAL+BUSAN/19575.jpg,4/1/2019,BUSAN,DAL,MEKA,253.5,ingame,live,"['', '']","['', '']",SUPER,reinhardt,0.999990821,charged,0.997211754,CHOIHYOBIN,dva,0.999912143,charged,0.995333612,SINATRAA,zarya,0.963028848,uncharged,0.998693049,RASCAL,brig,0.990248501,uncharged,0.95178473,MOTH,lucio,0.991535425,charged,0.997470975,NIGHTHAWK,zenyatta,0.992120028,uncharged,0.996197343,OGE,reinhardt,1,charged,0.99383533,PERALTA,dva,0.955500543,uncharged,0.998768866,AKM,zarya,1,uncharged,0.999874115,ZACHAREEE,baptiste,0.999999523,uncharged,0.999723494,UNKOE,zenyatta,0.999999881,uncharged,0.990687966,GOO6,lucio,0.999998689,uncharged,0.997945368
85,vod_data/01.04.2019+SF+vs+DAL+BUSAN/20460.jpg,4/1/2019,BUSAN,DAL,MEKA,268.25,ingame,live,"['', '']","['', '']",SUPER,reinhardt,0.999990821,charged,0.997211754,CHOIHYOBIN,dva,0.999912143,charged,0.995333612,SINATRAA,zarya,0.963028848,uncharged,0.998693049,RASCAL,brig,0.990248501,uncharged,0.95178473,MOTH,lucio,0.991535425,charged,0.997470975,NIGHTHAWK,zenyatta,0.992120028,charged,0.998987257,OGE,reinhardt,1,charged,0.99383533,PERALTA,dva,0.955500543,uncharged,0.998768866,AKM,zarya,1,uncharged,0.999874115,ZACHAREEE,baptiste,0.999999523,uncharged,0.999723494,UNKOE,zenyatta,0.999999881,uncharged,0.990687966,GOO6,lucio,0.999998689,uncharged,0.997945368
86,vod_data/01.04.2019+SF+vs+DAL+BUSAN/20895.jpg,4/1/2019,BUSAN,DAL,MEKA,275.5,ingame,live,"['OGE', 'reinhardt']","['RASCAL', 'brig']",SUPER,reinhardt,0.999990821,charged,0.997211754,CHOIHYOBIN,dva,0.999912143,charged,0.995333612,SINATRAA,zarya,0.963028848,uncharged,0.998693049,RASCAL,brig,0.990248501,uncharged,0.95178473,MOTH,lucio,0.991535425,charged,0.997470975,NIGHTHAWK,zenyatta,0.992120028,charged,0.998987257,OGE,reinhardt,1,charged,0.99383533,PERALTA,dva,0.955500543,uncharged,0.998768866,AKM,zarya,1,uncharged,0.999874115,ZACHAREEE,baptiste,0.999999523,uncharged,0.999723494,UNKOE,zenyatta,0.999999881,uncharged,0.990687966,GOO6,lucio,0.999998689,uncharged,0.997945368
87,vod_data/01.04.2019+SF+vs+DAL+BUSAN/20985.jpg,4/1/2019,BUSAN,DAL,MEKA,277,ingame,live,"['CHOIHYOBIN', 'dva']","['AKM', 'zarya']",SUPER,reinhardt,0.999990821,charged,0.997211754,CHOIHYOBIN,dva,0.999912143,charged,0.995333612,SINATRAA,zarya,0.963028848,uncharged,0.998693049,RASCAL,brig,0.990248501,uncharged,0.95178473,MOTH,lucio,0.991535425,charged,0.997470975,NIGHTHAWK,zenyatta,0.992120028,charged,0.998987257,OGE,reinhardt,1,charged,0.99383533,PERALTA,dva,0.955500543,uncharged,0.998768866,AKM,zarya,1,uncharged,0.999874115,ZACHAREEE,baptiste,0.999999523,uncharged,0.999723494,UNKOE,zenyatta,0.999999881,uncharged,0.990687966,GOO6,lucio,0.999998689,uncharged,0.997945368
88,vod_data/01.04.2019+SF+vs+DAL+BUSAN/21015.jpg,4/1/2019,BUSAN,DAL,MEKA,277.5,ingame,live,"['', '']","['', '']",SUPER,reinhardt,0.999990821,charged,0.997211754,CHOIHYOBIN,dva,0.999912143,charged,0.995333612,SINATRAA,zarya,0.963028848,uncharged,0.998693049,RASCAL,brig,0.990248501,uncharged,0.95178473,MOTH,lucio,0.991535425,charged,0.997470975,NIGHTHAWK,zenyatta,0.992120028,charged,0.998987257,OGE,reinhardt,1,charged,0.99383533,PERALTA,dva,0.955500543,charged,0.99994719,AKM,zarya,1,uncharged,0.999874115,ZACHAREEE,baptiste,0.999999523,uncharged,0.999723494,UNKOE,zenyatta,0.999999881,uncharged,0.990687966,GOO6,lucio,0.999998689,uncharged,0.997945368
89,vod_data/01.04.2019+SF+vs+DAL+BUSAN/21045.jpg,4/1/2019,BUSAN,DAL,MEKA,278,ingame,live,"['PERALTA', 'dva']","['CHOIHYOBIN', 'dva']",SUPER,reinhardt,0.999990821,charged,0.997211754,CHOIHYOBIN,dva,0.999912143,charged,0.995333612,SINATRAA,zarya,0.963028848,uncharged,0.998693049,RASCAL,brig,0.990248501,uncharged,0.95178473,MOTH,lucio,0.991535425,charged,0.997470975,NIGHTHAWK,zenyatta,0.992120028,charged,0.998987257,OGE,reinhardt,1,charged,0.99383533,PERALTA,dva,0.955500543,charged,0.99994719,AKM,zarya,1,uncharged,0.999874115,ZACHAREEE,baptiste,0.999999523,uncharged,0.999723494,UNKOE,zenyatta,0.999999881,uncharged,0.990687966,GOO6,lucio,0.999998689,uncharged,0.997945368
90,vod_data/01.04.2019+SF+vs+DAL+BUSAN/21060.jpg,4/1/2019,BUSAN,DAL,MEKA,278.25,ingame,live,"['', '']","['', '']",SUPER,reinhardt,0.999990821,charged,0.997211754,CHOIHYOBIN,dva,0.999912143,uncharged,0.963901579,SINATRAA,zarya,0.963028848,uncharged,0.998693049,RASCAL,brig,0.990248501,uncharged,0.95178473,MOTH,lucio,0.991535425,charged,0.997470975,NIGHTHAWK,zenyatta,0.992120028,charged,0.998987257,OGE,reinhardt,1,charged,0.99383533,PERALTA,dva,0.955500543,charged,0.99994719,AKM,zarya,1,uncharged,0.999874115,ZACHAREEE,baptiste,0.999999523,uncharged,0.999723494,UNKOE,zenyatta,0.999999881,uncharged,0.990687966,GOO6,lucio,0.999998689,uncharged,0.997945368
91,vod_data/01.04.2019+SF+vs+DAL+BUSAN/21090.jpg,4/1/2019,BUSAN,DAL,MEKA,278.75,ingame,live,"['SUPER', 'reinhardt']","['OGE', 'reinhardt']",SUPER,reinhardt,0.999990821,uncharged,0.99974066,CHOIHYOBIN,dva,0.999912143,uncharged,0.963901579,SINATRAA,zarya,0.963028848,uncharged,0.998693049,RASCAL,brig,0.990248501,uncharged,0.95178473,MOTH,lucio,0.991535425,charged,0.997470975,NIGHTHAWK,zenyatta,0.992120028,charged,0.998987257,OGE,reinhardt,1,charged,0.99383533,PERALTA,dva,0.955500543,charged,0.99994719,AKM,zarya,1,uncharged,0.999874115,ZACHAREEE,baptiste,0.999999523,uncharged,0.999723494,UNKOE,zenyatta,0.999999881,uncharged,0.990687966,GOO6,lucio,0.999998689,uncharged,0.997945368
92,vod_data/01.04.2019+SF+vs+DAL+BUSAN/21165.jpg,4/1/2019,BUSAN,DAL,MEKA,280,ingame,live,"['', '']","['', '']",SUPER,reinhardt,0.999990821,uncharged,0.99974066,CHOIHYOBIN,dva,0.999912143,uncharged,0.963901579,SINATRAA,zarya,0.963028848,uncharged,0.998693049,RASCAL,brig,0.990248501,uncharged,0.95178473,MOTH,lucio,0.991535425,charged,0.997470975,NIGHTHAWK,zenyatta,0.992120028,charged,0.998987257,OGE,reinhardt,1,uncharged,0.994717658,PERALTA,dva,0.955500543,charged,0.99994719,AKM,zarya,1,uncharged,0.999874115,ZACHAREEE,baptiste,0.999999523,uncharged,0.999723494,UNKOE,zenyatta,0.999999881,uncharged,0.990687966,GOO6,lucio,0.999998689,uncharged,0.997945368
93,vod_data/01.04.2019+SF+vs+DAL+BUSAN/21345.jpg,4/1/2019,BUSAN,DAL,MEKA,283,ingame,live,"['', '']","['', '']",SUPER,reinhardt,0.999990821,uncharged,0.99974066,CHOIHYOBIN,dva,0.999912143,uncharged,0.963901579,SINATRAA,zarya,0.963028848,uncharged,0.998693049,RASCAL,brig,0.990248501,uncharged,0.95178473,MOTH,lucio,0.991535425,uncharged,0.997504652,NIGHTHAWK,zenyatta,0.992120028,charged,0.998987257,OGE,reinhardt,1,uncharged,0.994717658,PERALTA,dva,0.955500543,charged,0.99994719,AKM,zarya,1,uncharged,0.999874115,ZACHAREEE,baptiste,0.999999523,uncharged,0.999723494,UNKOE,zenyatta,0.999999881,uncharged,0.990687966,GOO6,lucio,0.999998689,uncharged,0.997945368
94,vod_data/01.04.2019+SF+vs+DAL+BUSAN/21570.jpg,4/1/2019,BUSAN,DAL,MEKA,286.75,ingame,live,"['', '']","['', '']",SUPER,reinhardt,0.999990821,uncharged,0.99974066,CHOIHYOBIN,dva,0.999912143,uncharged,0.963901579,SINATRAA,zarya,0.963028848,uncharged,0.998693049,RASCAL,brig,0.990248501,uncharged,0.95178473,MOTH,lucio,0.991535425,uncharged,0.997504652,NIGHTHAWK,zenyatta,0.992120028,charged,0.998987257,OGE,reinhardt,1,uncharged,0.994717658,PERALTA,dva,0.955500543,charged,0.99994719,AKM,zarya,1,uncharged,0.999874115,ZACHAREEE,baptiste,0.999999523,uncharged,0.999723494,UNKOE,zenyatta,0.999999881,charged,0.999926567,GOO6,lucio,0.999998689,uncharged,0.997945368
95,vod_data/01.04.2019+SF+vs+DAL+BUSAN/21630.jpg,4/1/2019,BUSAN,DAL,MEKA,287.75,ingame,live,"['', '']","['', '']",SUPER,reinhardt,0.999990821,uncharged,0.99974066,CHOIHYOBIN,hammond,0.99366647,uncharged,0.963901579,SINATRAA,zarya,0.963028848,uncharged,0.998693049,RASCAL,brig,0.990248501,uncharged,0.95178473,MOTH,lucio,0.991535425,uncharged,0.997504652,NIGHTHAWK,zenyatta,0.992120028,charged,0.998987257,OGE,reinhardt,1,uncharged,0.994717658,PERALTA,dva,0.955500543,charged,0.99994719,AKM,zarya,1,uncharged,0.999874115,ZACHAREEE,baptiste,0.999999523,uncharged,0.999723494,UNKOE,zenyatta,0.999999881,charged,0.999926567,GOO6,lucio,0.999998689,uncharged,0.997945368
96,vod_data/01.04.2019+SF+vs+DAL+BUSAN/21750.jpg,4/1/2019,BUSAN,DAL,MEKA,289.75,ingame,live,"['', '']","['', '']",SUPER,reinhardt,0.999990821,uncharged,0.99974066,CHOIHYOBIN,hammond,0.99366647,uncharged,0.963901579,SINATRAA,zarya,0.963028848,uncharged,0.998693049,RASCAL,brig,0.990248501,uncharged,0.95178473,MOTH,lucio,0.991535425,uncharged,0.997504652,NIGHTHAWK,zenyatta,0.992120028,charged,0.998987257,OGE,hammond,0.999999642,uncharged,0.994717658,PERALTA,dva,0.955500543,charged,0.99994719,AKM,zarya,1,uncharged,0.999874115,ZACHAREEE,baptiste,0.999999523,uncharged,0.999723494,UNKOE,zenyatta,0.999999881,charged,0.999926567,GOO6,lucio,0.999998689,uncharged,0.997945368
97,vod_data/01.04.2019+SF+vs+DAL+BUSAN/21945.jpg,4/1/2019,BUSAN,DAL,MEKA,293,ingame,live,"['', '']","['', '']",SUPER,reinhardt,0.999990821,uncharged,0.99974066,CHOIHYOBIN,hammond,0.99366647,uncharged,0.963901579,SINATRAA,zarya,0.963028848,uncharged,0.998693049,RASCAL,brig,0.990248501,uncharged,0.95178473,MOTH,lucio,0.991535425,uncharged,0.997504652,NIGHTHAWK,zenyatta,0.992120028,uncharged,0.985036373,OGE,hammond,0.999999642,uncharged,0.994717658,PERALTA,dva,0.955500543,charged,0.99994719,AKM,zarya,1,uncharged,0.999874115,ZACHAREEE,baptiste,0.999999523,uncharged,0.999723494,UNKOE,zenyatta,0.999999881,charged,0.999926567,GOO6,lucio,0.999998689,uncharged,0.997945368
98,vod_data/01.04.2019+SF+vs+DAL+BUSAN/21990.jpg,4/1/2019,BUSAN,DAL,MEKA,293.75,ingame,live,"['', '']","['', '']",SUPER,reinhardt,0.999990821,uncharged,0.99974066,CHOIHYOBIN,hammond,0.99366647,uncharged,0.963901579,SINATRAA,zarya,0.963028848,uncharged,0.998693049,RASCAL,brig,0.990248501,uncharged,0.95178473,MOTH,lucio,0.991535425,uncharged,0.997504652,NIGHTHAWK,zenyatta,0.992120028,uncharged,0.985036373,OGE,hammond,0.999999642,uncharged,0.994717658,PERALTA,dva,0.955500543,charged,0.99994719,AKM,zarya,1,uncharged,0.999874115,ZACHAREEE,baptiste,0.999999523,uncharged,0.999723494,UNKOE,zenyatta,0.999999881,uncharged,0.999290109,GOO6,lucio,0.999998689,uncharged,0.997945368
99,vod_data/01.04.2019+SF+vs+DAL+BUSAN/22080.jpg,4/1/2019,BUSAN,DAL,MEKA,295.25,ingame,live,"['SINATRAA', 'zarya']","['UNKOE', 'zenyatta']",SUPER,reinhardt,0.999990821,uncharged,0.99974066,CHOIHYOBIN,hammond,0.99366647,uncharged,0.963901579,SINATRAA,zarya,0.963028848,uncharged,0.998693049,RASCAL,brig,0.990248501,uncharged,0.95178473,MOTH,lucio,0.991535425,uncharged,0.997504652,NIGHTHAWK,zenyatta,0.992120028,uncharged,0.985036373,OGE,hammond,0.999999642,uncharged,0.994717658,PERALTA,dva,0.955500543,charged,0.99994719,AKM,zarya,1,uncharged,0.999874115,ZACHAREEE,baptiste,0.999999523,uncharged,0.999723494,UNKOE,zenyatta,0.999999881,uncharged,0.999290109,GOO6,lucio,0.999998689,uncharged,0.997945368
100,vod_data/01.04.2019+SF+vs+DAL+BUSAN/22335.jpg,4/1/2019,BUSAN,DAL,MEKA,299.5,ingame,live,"['', '']","['', '']",SUPER,reinhardt,0.999990821,uncharged,0.99974066,CHOIHYOBIN,hammond,0.99366647,uncharged,0.963901579,SINATRAA,zarya,0.963028848,uncharged,0.998693049,RASCAL,brig,0.990248501,uncharged,0.95178473,MOTH,lucio,0.991535425,uncharged,0.997504652,NIGHTHAWK,zenyatta,0.992120028,uncharged,0.985036373,OGE,hammond,0.999999642,uncharged,0.994717658,PERALTA,dva,0.955500543,charged,0.99994719,AKM,zarya,1,uncharged,0.999874115,ZACHAREEE,baptiste,0.999999523,uncharged,0.999723494,UNKOE,zenyatta,0.999999881,uncharged,0.999290109,GOO6,lucio,0.999998689,charged,0.975507081
101,vod_data/01.04.2019+SF+vs+DAL+BUSAN/22395.jpg,4/1/2019,BUSAN,DAL,MEKA,300.5,ingame,live,"['PERALTA', 'dva']","['MOTH', 'lucio']",SUPER,reinhardt,0.999990821,uncharged,0.99974066,CHOIHYOBIN,hammond,0.99366647,uncharged,0.963901579,SINATRAA,zarya,0.963028848,uncharged,0.998693049,RASCAL,brig,0.990248501,uncharged,0.95178473,MOTH,lucio,0.991535425,uncharged,0.997504652,NIGHTHAWK,zenyatta,0.992120028,uncharged,0.985036373,OGE,hammond,0.999999642,uncharged,0.994717658,PERALTA,dva,0.955500543,charged,0.99994719,AKM,zarya,1,uncharged,0.999874115,ZACHAREEE,baptiste,0.999999523,uncharged,0.999723494,UNKOE,zenyatta,0.999999881,uncharged,0.999290109,GOO6,lucio,0.999998689,charged,0.975507081
